S.no,Instagram name,Name,Subscribers,Audience country,Authentic engagement,Engagement average,Category_1,Category_2,Engagement Rate,High Engagement,Primary Category,Subscriber Tier,Subscribers_scaled,Authentic engagement_scaled,Engagement average_scaled
394,weareone.exo,EXO Official,10000000.0,indonesia,602400.0,756400.0,unknown,unknown,6.024,1,unknown,Mid,0.01487057095648981,0.047433070866141736,0.05701969082095091
395,alissaviolet,Alissa Violet,11700000.0,united states,387100.0,622800.0,modeling,unknown,3.308547008547009,1,modeling,Mid,0.01799155498439508,0.03048031496062992,0.04647160068846816
396,shehnaazgill,Shehnaaz Gill,11800000.0,india,527600.0,657800.0,cinema & actors/actresses,unknown,4.4711864406779664,1,cinema & actors/actresses,Mid,0.018175142280154214,0.041543307086614176,0.04923494765431319
397,clean_0828,김세정,8300000.000000001,indonesia,712400.0,888300.0,lifestyle,unknown,8.583132530120482,1,lifestyle,Micro,0.011749586928584544,0.05609448818897638,0.06743356124366404
398,hshq,Harry Styles HQ,6600000.0,united states,638500.0,1100000.0,cinema & actors/actresses,fashion,9.674242424242424,1,cinema & actors/actresses,Micro,0.008628602900679273,0.0502755905511811,0.08414786274850385
399,deiveleonardo,Deive Leonardo,12100000.0,brazil,330300.0,608100.0,literature & journalism,trainers & coaches,2.729752066115702,1,literature & journalism,Mid,0.018725904167431615,0.02600787401574803,0.045310994962813246
400,markruffalo,Mark Ruffalo,20900000.0,brazil,276400.0,348100.0,cinema & actors/actresses,unknown,1.322488038277512,0,cinema & actors/actresses,Mid,0.034881586194235356,0.021763779527559056,0.0247832746451073
401,premierleague,Premier League,59200000.0,united kingdom,83700.0,121900.0,sports with a ball,unknown,0.14138513513513512,0,sports with a ball,Mega,0.10519552046998348,0.006590551181102362,0.006924157968703121
402,txt_bighit,TOMORROW X TOGETHER OFFICIAL,12800000.0,indonesia,443900.0,560300.0,unknown,unknown,3.46796875,1,unknown,Mid,0.02001101523774555,0.03495275590551181,0.04153705253517346
403,nickyjam,NICKY JAM,43400000.0,spain,120300.0,166400.0,unknown,unknown,0.27718894009216594,0,unknown,Mid,0.07618872774004039,0.00947244094488189,0.010437556253848948
404,lilnasx,MONTERO,12400000.0,united states,344600.0,576500.0,unknown,unknown,2.779032258064516,1,unknown,Mid,0.019276666054709013,0.027133858267716537,0.04281608741650744
405,yasmine_sabri,Yasmine Sabri,19600000.0,egypt,262900.0,368800.0,cinema & actors/actresses,lifestyle,1.3413265306122448,0,cinema & actors/actresses,Mid,0.03249495134936663,0.020700787401574803,0.026417596993478502
406,taina,Tainá Costa,16100000.000000002,brazil,212900.0,444800.0,unknown,unknown,1.3223602484472048,0,unknown,Mid,0.026069395997796955,0.016763779527559055,0.032418007547884854
407,anyataylorjoy,Anya Taylor-Joy,9100000.0,united states,554700.0,799500.0,modeling,cinema & actors/actresses,6.095604395604395,1,modeling,Micro,0.013218285294657609,0.04367716535433071,0.06042255522746293
408,bellapoarch,Bella Poarch,14000000.0,united states,379300.0,512799.99999999994,lifestyle,unknown,2.7092857142857145,1,lifestyle,Mid,0.02221406278685515,0.029866141732283465,0.03778679593866948
409,frenkiedejong,Frenkie de Jong,10800000.0,spain,443800.0,667000.0,sports with a ball,unknown,4.109259259259259,1,sports with a ball,Mid,0.01633926932256288,0.03494488188976378,0.04996131314247817
410,abdevilliers17,AB de Villiers,18800000.0,india,328300.0,378800.0,sports with a ball,lifestyle,1.7462765957446806,0,sports with a ball,Mid,0.031026252983293555,0.025850393700787403,0.027207124698005652
411,conangray,Conan Gray,6800000.0,brazil,713000.0,1100000.0,unknown,unknown,10.48529411764706,1,unknown,Micro,0.00899577749219754,0.056141732283464564,0.08414786274850385
412,mariabecerra,Maria Becerra,10400000.0,argentina,289200.0,683000.0,unknown,unknown,2.7807692307692307,1,unknown,Mid,0.015604920139526345,0.022771653543307086,0.05122455746972161
413,annakendrick47,Anna Kendrick,22200000.0,united states,244300.0,319300.0,cinema & actors/actresses,unknown,1.1004504504504504,0,cinema & actors/actresses,Mid,0.03726822103910409,0.019236220472440946,0.0225094348560691
414,jinyoung_0922jy,박진영,9900000.0,indonesia,544800.0,720500.0,unknown,unknown,5.503030303030303,1,unknown,Micro,0.014686983660730677,0.04289763779527559,0.054185286361698434
415,o.dembele7,Ousmane Dembélé,11500000.0,spain,358500.0,613200.0,sports with a ball,unknown,3.117391304347826,1,sports with a ball,Mid,0.017624380392876813,0.028228346456692914,0.045713654092122094
416,alwaysramcharan,Ram Charan,8300000.000000001,india,766500.0,858300.0,cinema & actors/actresses,unknown,9.234939759036145,1,cinema & actors/actresses,Micro,0.011749586928584544,0.06035433070866142,0.06506497813008258
417,krisjenner,Kris Jenner,49900000.0,united states,92100.0,140000.0,shows,beauty,0.1845691382765531,0,shows,Mid,0.08812190196438406,0.007251968503937008,0.008353203113897267
418,larissamanoela,Larissa Manoela,46800000.0,brazil,90100.0,149600.0,cinema & actors/actresses,unknown,0.1925213675213675,0,cinema & actors/actresses,Mid,0.08243069579585093,0.007094488188976378,0.009111149710243332
419,demetozdemir,Demet Özdemir,15400000.0,india,357800.0,456600.0,cinema & actors/actresses,unknown,2.3233766233766233,1,cinema & actors/actresses,Mid,0.024784284927483018,0.02817322834645669,0.0333496502392269
420,melo,LaMelo Ball,9200000.0,united states,377500.0,767400.0,lifestyle,sports with a ball,4.103260869565217,1,lifestyle,Micro,0.013401872590416744,0.0297244094488189,0.057888171295930775
421,dqsalmaan,Dulquer Salmaan,11100000.0,india,462400.0,625800.0,cinema & actors/actresses,unknown,4.165765765765766,1,cinema & actors/actresses,Mid,0.01689003120984028,0.03640944881889764,0.046708458999826306
422,kehlani,Kehlani,14200000.0,united states,314800.0,490500.0,family,unknown,2.216901408450704,1,family,Mid,0.022581237378373416,0.02478740157480315,0.03602614915757394
423,_seorina,설인아 sᴇᴏʀɪɴᴀ,6600000.0,south korea,858300.0,1100000.0,lifestyle,cinema & actors/actresses,13.004545454545454,1,lifestyle,Micro,0.008628602900679273,0.06758267716535434,0.08414786274850385
424,anupamaparameswaran96,Anupama Parameswaran,12500000.0,india,485000.0,554800.0,cinema & actors/actresses,unknown,3.88,1,cinema & actors/actresses,Mid,0.019460253350468148,0.03818897637795276,0.041102812297683526
425,marktuan,Mark Tuan,12900000.0,indonesia,423500.0,534400.0,cinema & actors/actresses,modeling,3.2829457364341086,1,cinema & actors/actresses,Mid,0.02019460253350468,0.03334645669291338,0.039492175780448134
426,evcenf,Fahriye Evcen Özçivit,13100000.0,turkey,418900.0,528800.0,lifestyle,beauty,3.197709923664122,1,lifestyle,Mid,0.020561777125022947,0.032984251968503936,0.03905004026591293
427,yejinhand,손예진,7100000.0,indonesia,757900.0,986800.0,cinema & actors/actresses,unknown,10.674647887323943,1,cinema & actors/actresses,Micro,0.00954653937947494,0.05967716535433071,0.07521040913325648
428,barbieferreira,barbie ferreira,6300000.0,united states,609400.0,1100000.0,cinema & actors/actresses,unknown,9.673015873015874,1,cinema & actors/actresses,Micro,0.008077841013401872,0.047984251968503935,0.08414786274850385
429,mingue.k,김민규,6100000.0,indonesia,926100.0,1100000.0,lifestyle,unknown,15.181967213114756,1,lifestyle,Micro,0.007710666421883606,0.07292125984251968,0.08414786274850385
430,frenchmontana,French Montana,31000000.0,united states,134300.0,221200.0,unknown,unknown,0.4332258064516129,0,unknown,Mid,0.053423903065907836,0.010574803149606299,0.01476416807465774
431,sadiomaneofficiel,Sadio Mane,12100000.0,united kingdom,390400.0,556400.0,sports with a ball,unknown,3.226446280991736,1,sports with a ball,Mid,0.018725904167431615,0.030740157480314962,0.04122913673040787
432,shaymitchell,Shay Mitchell,34300000.0,united states,140100.0,196400.0,beauty,family,0.4084548104956268,0,beauty,Mid,0.05948228382595924,0.011031496062992125,0.012806139367430403
433,peytonlist,Peyton List,20200000.0,united states,221200.0,332500.0,cinema & actors/actresses,unknown,1.095049504950495,0,cinema & actors/actresses,Mid,0.03359647512392142,0.01741732283464567,0.02355161142604494
434,dixiedamelio,dixie,24800000.0,united states,184700.0,270700.0,clothing & outfits,unknown,0.744758064516129,0,clothing & outfits,Mid,0.042041490728841564,0.014543307086614173,0.018672330212067142
435,alok,Alok,27800000.0,brazil,188800.0,241500.0,unknown,unknown,0.6791366906474819,0,unknown,Mid,0.04754910960161557,0.014866141732283464,0.01636690931484786
436,yaocabrera,Yao Cabrera,16500000.0,argentina,187400.0,406800.0,unknown,unknown,1.1357575757575757,0,unknown,Mid,0.026803745180833487,0.014755905511811024,0.02941780227068168
437,amandacerny,Amanda 𝕮𝖊𝖗𝖓𝖞,23700000.0,india,175500.0,281400.0,humor & fun & happiness,unknown,0.740506329113924,0,humor & fun & happiness,Mid,0.0400220304754911,0.013818897637795275,0.019517124855911193
438,parineetichopra,𝙿𝚊𝚛𝚒𝚗𝚎𝚎𝚝𝚒 𝙲𝚑𝚘𝚙𝚛𝚊 🫧,37700000.0,india,153500.0,177300.0,cinema & actors/actresses,unknown,0.40716180371352784,0,cinema & actors/actresses,Mid,0.06572425188176978,0.012086614173228346,0.011298141451783542
439,gururandhawa,Guru Randhawa,32900000.0,india,166400.0,204500.0,unknown,unknown,0.505775075987842,0,unknown,Mid,0.056912061685331375,0.013102362204724409,0.013445656808097397
440,chelseafc,Chelsea FC,35600000.0,indonesia,125000.0,186900.0,sports with a ball,unknown,0.35112359550561795,0,sports with a ball,Mid,0.06186891867082798,0.00984251968503937,0.01205608804812961
441,layzhang,Lay Zhang,14200000.0,indonesia,446100.0,472500.0,unknown,unknown,3.1415492957746474,1,unknown,Mid,0.022581237378373416,0.0351259842519685,0.034604999289425065
442,maisa,#NAME?,44800000.0,brazil,108900.0,148400.0,unknown,unknown,0.24308035714285717,0,unknown,Mid,0.07875894988066826,0.008574803149606298,0.009016406385700074
443,wi__wi__wi,위하준 Wi Ha Jun,10000000.0,south korea,556900.0,670000.0,lifestyle,unknown,5.569,1,lifestyle,Mid,0.01487057095648981,0.0438503937007874,0.050198171453836316
444,madhuridixitnene,Madhuri Dixit,32700000.000000004,india,173000.0,200400.0,cinema & actors/actresses,unknown,0.529051987767584,0,cinema & actors/actresses,Mid,0.05654488709381311,0.013622047244094488,0.013121950449241264
445,jakepaul,Jake Paul,20600000.0,united states,190400.0,320400.0,cinema & actors/actresses,unknown,0.9242718446601942,0,cinema & actors/actresses,Mid,0.03433082430695796,0.014992125984251968,0.022596282903567085
446,mathildtantot,Mathilde,10100000.0,united states,424600.0,642600.0,lifestyle,modeling,4.203960396039604,1,lifestyle,Mid,0.015054158252248944,0.03343307086614173,0.04803486554343192
447,for_everyoung10,장원영 WONYOUNG,5800000.0,indonesia,902900.0,1100000.0,lifestyle,unknown,15.567241379310346,1,lifestyle,Micro,0.007159904534606206,0.07109448818897637,0.08414786274850385
448,leaelui,Lea Elui G,11400000.0,india,337500.0,567200.0,modeling,lifestyle,2.9605263157894735,1,modeling,Mid,0.017440793097117678,0.0265748031496063,0.04208182665129719
449,miguel.g.herran,Miguel Herrán,13800000.0,brazil,309500.0,465700.0,cinema & actors/actresses,unknown,2.2427536231884058,1,cinema & actors/actresses,Mid,0.021846888195336884,0.02437007874015748,0.0340681204503466
450,iscoalarcon,Isco Alarcon Suarez,25400000.0,spain,175300.0,253700.0,sports with a ball,unknown,0.6901574803149606,0,sports with a ball,Mid,0.04314301450339637,0.013803149606299213,0.017330133114370982
456,camilo,C A M I L O,27500000.0,argentina,146100.0,231800.0,unknown,unknown,0.5312727272727272,0,unknown,Mid,0.04699834771433817,0.011503937007874016,0.01560106744145652
457,leonardodicaprio,Leonardo DiCaprio,54700000.0,united states,94100.0,117500.0,cinema & actors/actresses,unknown,0.1720292504570384,0,cinema & actors/actresses,Mega,0.09693409216082247,0.007409448818897638,0.006576765778711175
458,jennaortega,Jenna Ortega,8600000.0,united states,523200.00000000006,745300.0,cinema & actors/actresses,lifestyle,6.083720930232559,1,cinema & actors/actresses,Micro,0.012300348815861943,0.041196850393700794,0.05614331506892577
459,susana.dxoxo,Susane Damouni,13500000.0,india,299200.0,482400.0,unknown,unknown,2.216296296296296,0,unknown,Mid,0.021296126308059483,0.023559055118110236,0.035386631716906945
460,teddysphotos,Ed Sheeran,40300000.0,united states,114200.0,155400.0,unknown,unknown,0.2833746898263027,0,unknown,Mid,0.07049752157150725,0.008992125984251968,0.00956907577886908
461,channingtatum,Channing Tatum,17000000.0,united states,254700.0,367100.0,cinema & actors/actresses,unknown,1.498235294117647,0,cinema & actors/actresses,Mid,0.027721681659629155,0.02005511811023622,0.026283377283708886
462,vanessahudgens,🔮Vanessa Hudgens🔮,47100000.0,united states,80400.0,132000.0,cinema & actors/actresses,unknown,0.17070063694267515,0,cinema & actors/actresses,Mid,0.08298145768312833,0.006330708661417323,0.007721580950275545
463,antogriezmann,Antoine Griezmann,36600000.0,spain,105100.0,169400.0,sports with a ball,unknown,0.2871584699453552,0,sports with a ball,Mid,0.06370479162841931,0.008275590551181102,0.010674414565207093
464,florencepugh,Florence Pugh,7900000.0,united states,523200.00000000006,800000.0,humor & fun & happiness,cinema & actors/actresses,6.622784810126584,1,humor & fun & happiness,Micro,0.011015237745548008,0.041196850393700794,0.06046203161268929
465,jessnolimit,Jess No Limit,7300000.0,indonesia,716300.0,858200.0,shows,unknown,9.812328767123288,1,shows,Micro,0.009913713970993207,0.056401574803149605,0.06505708285303731
466,vinniehacker,†,5900000.0,united states,506600.0,1100000.0,lifestyle,unknown,8.586440677966102,1,lifestyle,Micro,0.007343491830365339,0.03988976377952756,0.08414786274850385
467,saweetie,saweetie,13100000.0,united states,201800.0,469200.0,cinema & actors/actresses,unknown,1.5404580152671756,0,cinema & actors/actresses,Mid,0.020561777125022947,0.01588976377952756,0.03434445514693111
468,adidasfootball,adidas Football,31700000.0,brazil,141600.0,193100.0,sports with a ball,unknown,0.4466876971608833,0,sports with a ball,Mid,0.05470901413622177,0.011149606299212599,0.012545595224936442
469,i_m_hendery,Hi👉🏻im Hendery👈🏻,6400000.0,united states,755200.0,978800.0,unknown,unknown,11.799999999999999,1,unknown,Micro,0.008261428309161005,0.05946456692913386,0.07457878696963477
470,loud_victor,Victor Augusto,10700000.0,brazil,449100.0,573900.0,lifestyle,sports with a ball,4.197196261682243,1,lifestyle,Mid,0.016155682026803744,0.03536220472440945,0.04261081021333039
471,xuminghao_o,The8 디에잇,5400000.0,indonesia,908900.0,1100000.0,unknown,unknown,16.831481481481482,1,unknown,Micro,0.006425555351569671,0.07156692913385827,0.08414786274850385
472,polo.capalot,Polo.G🐐,10500000.0,united states,349300.0,574800.0,unknown,unknown,3.3266666666666667,1,unknown,Mid,0.015788507435285478,0.027503937007874017,0.042681867706737826
473,adamweitsman,Adam Weitsman,18300000.0,russia,242400.0,330800.0,business & careers,unknown,1.3245901639344262,0,business & careers,Mid,0.030108316504497887,0.019086614173228347,0.023417391716275323
474,corinnakopf,corinna kopf,6800000.0,united states,586700.0,898100.0,beauty,unknown,8.62794117647059,1,beauty,Micro,0.00899577749219754,0.046196850393700785,0.06820729839410065
475,romeosantos,Romeo Santos,19300000.0,united states,255500.0,316400.0,unknown,unknown,1.3238341968911918,0,unknown,Mid,0.031944189462089226,0.020118110236220472,0.022280471821756225
476,nianaguerrero,Niana,14200000.0,indonesia,335300.0,420700.0,kids & toys,unknown,2.361267605633803,1,kids & toys,Mid,0.022581237378373416,0.026401574803149606,0.030515245779974418
477,lilpeep,lil peep,7600000.0,united states,475600.0,799900.0,unknown,unknown,6.257894736842105,1,unknown,Micro,0.010464475858270608,0.03744881889763779,0.06045413633564402
478,juventus,Juventus,54800000.0,india,75500.0,110500.0,sports with a ball,unknown,0.13777372262773724,0,sports with a ball,Mega,0.0971176794565816,0.005944881889763779,0.006024096385542169
479,vegetta777,♈️ Samuel De Luque ♈️,6200000.0,mexico,715600.0,976100.0,unknown,unknown,11.541935483870967,1,unknown,Micro,0.007894253717642739,0.05634645669291338,0.07436561448941244
480,davikah,davikah,17100000.0,thailand,269200.0,348700.0,modeling,unknown,1.5742690058479534,0,modeling,Mid,0.027905268955388286,0.021196850393700787,0.024830646307378926
481,vickykaushal09,Vicky Kaushal,14200000.0,india,357800.0,419900.0,lifestyle,cinema & actors/actresses,2.519718309859155,1,lifestyle,Mid,0.022581237378373416,0.02817322834645669,0.03045208356361225
482,aliiiiiiiikarimi8,Ali Karimi,9800000.0,iran,415500.0,630700.0,sports with a ball,unknown,4.2397959183673475,1,sports with a ball,Micro,0.014503396364971544,0.03271653543307087,0.04709532757504461
483,goar_avetisyan,Goar Avetisyan,11700000.0,russia,370000.0,512500.0,beauty,unknown,3.1623931623931623,1,beauty,Mid,0.01799155498439508,0.029133858267716535,0.03776311010753367
484,navidmohammadzadeh,navid mohammadzadeh,8600000.0,iran,495900.0,700100.0,cinema & actors/actresses,unknown,5.7662790697674415,1,cinema & actors/actresses,Micro,0.012300348815861943,0.03904724409448819,0.05257464984446304
485,jokowi,Joko Widodo,48100000.0,indonesia,98800.0,124700.0,finance & economics,unknown,0.20540540540540542,0,finance & economics,Mid,0.08481733064071967,0.007779527559055118,0.007145225725970724
